ra,dec,d,phase
105.208805,6.579685087,471.9488,240
105.0862157,6.640738954,470.41,240
104.962789,6.702281259,468.8733,240
104.8384786,6.764400183,467.3388,240
104.7133289,6.827005997,465.8064,240
104.5874288,6.890142964,464.2764,240
104.4605968,6.953943067,462.7486,240
104.3329678,7.018138528,461.2231,240
104.2044046,7.082995316,459.6999,240
104.0749516,7.148423504,458.1791,240
103.9447428,7.214378256,456.6607,240
103.8135519,7.280857217,455.1447,240
103.6815576,7.347949618,453.6312,240
103.5486231,7.415698177,452.1202,240
103.4147928,7.484012742,450.6118,240
103.2800652,7.552892103,449.1059,240
103.144439,7.622335004,447.6027,240
103.0078674,7.692429145,446.1022,240
102.8703488,7.763173182,444.6042,240
102.7319274,7.834476723,443.1091,240
102.5926461,7.906472625,441.6166,240
102.4523233,7.979068812,440.127,240
102.3111831,8.052265365,438.6402,240
102.1689525,8.126148022,437.1563,240
102.0257655,8.200671452,435.6753,240
101.8817103,8.27587935,434.1973,240
101.7366053,8.351679173,432.7222,240
101.5905827,8.428248906,431.2501,240
101.4435065,8.505406816,429.7812,240
101.2955548,8.583241883,428.3153,240
101.1464538,8.661839066,426.8526,240
100.9964732,8.741109377,425.393,240
100.8453851,8.821048573,423.9367,240
100.6932771,8.901699964,422.4836,240
100.5402373,8.983106902,421.0339,240
100.3860832,9.065175809,419.5875,240
100.2308562,9.148038778,418.1445,240
100.0747366,9.231561221,416.7048,240
99.91740288,9.315915845,415.2687,240
